word,pos,grapheme,phoneme_real,freq
полагалось,5,г,g,8
полагалось,6,а,a,8
полагалось,7,л,l,8
полагалось,8,о,a,8
полагалось,9,с,s',8
полагалось,10,ь,-,8
полах,1,п,p,3
полах,2,о,a,3
полах,3,л,l,3
полах,4,а,a,3
полах,5,х,h,3
полгода,1,п,p,43
полгода,2,о,a,43
полгода,3,л,l,43
полгода,4,г,g,43
полгода,5,о,o,43
полгода,6,д,d,43
полгода,7,а,a,43
полголовы,1,п,p,15
полголовы,2,о,a,15
полголовы,3,л,l,15
полголовы,4,г,g,15
полголовы,5,о,a,15
полголовы,6,л,l,15
полголовы,7,о,a,15
полголовы,8,в,v,15
полголовы,9,ы,y,15
поле,1,п,p,10
поле,2,о,o,10
поле,3,л,l',10
поле,4,е,i,10
полевой,1,п,p,3
полевой,2,о,a,3
полевой,3,л,l',3
полевой,4,е,i,3
полевой,5,в,v,3
полевой,6,о,o,3
полевой,7,й,j,3
полез,1,п,p,14
полез,2,о,a,14
полез,3,л,l',14
полез,4,е,e,14
полез,5,з,s,14
полезного,1,п,p,5
полезного,2,о,a,5
полезного,3,л,l',5
полезного,4,е,e,5
полезного,5,з,z,5
полезного,6,н,n,5
полезного,7,о,a,5
полезного,8,г,v,5
полезного,9,о,a,5
полезное,1,п,p,15
полезное,2,о,a,15
полезное,3,л,l',15
полезное,4,е,e,15
полезное,5,з,z,15
полезное,6,н,n,15
полезное,7,о,a,15
полезное,8,е,i,15
полем,1,п,p,3
полем,2,о,o,3
полем,3,л,l',3
полем,4,е,i,3
полем,5,м,m,3
ползет,1,п,p,11
ползет,2,о,a,11
ползет,3,л,l,11
ползет,4,з,z',11
ползет,5,е,o,11
ползет,6,т,t,11
поливать,1,п,p,3
поливать,2,о,a,3
поливать,3,л,l',3
поливать,4,и,i,3
поливать,5,в,v,3
поливать,6,а,a,3
поливать,7,т,t',3
поливать,8,ь,-,3
полированному,1,п,p,3
полированному,2,о,a,3
полированному,3,л,l',3
полированному,4,и,i,3
полированному,5,р,r,3
полированному,6,о,o,3
полированному,7,в,v,3
полированному,8,а,a,3
полированному,9,н,n,3
полированному,10,н,-,3
полированному,11,о,a,3
полированному,12,м,m,3
полированному,13,у,u,3
полированный,1,п,p,3
полированный,2,о,a,3
полированный,3,л,l',3
полированный,4,и,i,3
полированный,5,р,r,3
полированный,6,о,o,3
полированный,7,в,v,3
полированный,8,а,a,3
полированный,9,н,n,3
полированный,10,н,-,3
полированный,11,ы,y,3
полированный,12,й,j,3
полковник,1,п,p,8
полковник,2,о,a,8
полковник,3,л,l,8
полковник,4,к,k,8
полковник,5,о,o,8
полковник,6,в,v,8
полковник,7,н,n',8
полковник,8,и,i,8
полковник,9,к,k,8
полку,1,п,p,8
полку,2,о,a,8
полку,3,л,l,8
полку,4,к,k,8
полку,5,у,u,8
полку,1,п,p,8
полку,2,о,o,8
полку,3,л,l,8
полку,4,к,k,8
полку,5,у,u,8
поллитрами,1,п,p,3
поллитрами,2,о,o,3
поллитрами,3,л,l,3
поллитрами,4,л,l',3
поллитрами,5,и,i,3
поллитрами,6,т,t,3
поллитрами,7,р,r,3
поллитрами,8,а,a,3
поллитрами,9,м,m',3
поллитрами,10,и,i,3
полная,1,п,p,6
полная,2,о,o,6
полная,3,л,l,6
полная,4,н,n,6
полная,5,а,a,6
полная,6,я,ja,6
полнилась,1,п,p,8
полнилась,2,о,o,8
полнилась,3,л,l,8
полнилась,4,н,n',8
полнилась,5,и,i,8
полнилась,6,л,l,8
полнилась,7,а,a,8
полнилась,8,с,s',8
полнилась,9,ь,-,8
полноватый,1,п,p,3
полноватый,2,о,a,3
полноватый,3,л,l,3
полноватый,4,н,n,3
полноватый,5,о,a,3
полноватый,6,в,v,3
полноватый,7,а,a,3
полноватый,8,т,t,3
полноватый,9,ы,y,3
полноватый,10,й,j,3
полное,1,п,p,7
полное,2,о,o,7
полное,3,л,l,7
полное,4,н,n,7
полное,5,о,a,7
полное,6,е,ji,7
полной,1,п,p,16
полной,2,о,o,16
полной,3,л,l,16
полной,4,н,n,16
полной,5,о,a,16
полной,6,й,j,16
полную,1,п,p,5
полную,2,о,o,5
полную,3,л,l,5
полную,4,н,n,5
полную,5,у,u,5
полную,6,ю,ju,5
полным,1,п,p,5
полным,2,о,o,5
полным,3,л,l,5
полным,4,н,n,5
полным,5,ы,y,5
полным,6,м,m,5
полов,1,п,p,3
полов,2,о,a,3
полов,3,л,l,3
полов,4,о,o,3
полов,5,в,f,3
половецком,1,п,p,8
половецком,2,о,a,8
половецком,3,л,l,8
половецком,4,о,a,8
половецком,5,в,v',8
половецком,6,е,e,8
половецком,7,ц,c,8
половецком,8,к,k,8
половецком,9,о,a,8
половецком,10,м,m,8
половине,1,п,p,11
половине,2,о,a,11
половине,3,л,l,11
половине,4,о,a,11
половине,5,в,v',11
половине,6,и,i,11
половине,7,н,n',11
половине,8,е,i,11
половиной,1,п,p,7
половиной,2,о,a,7
половиной,3,л,l,7
половиной,4,о,a,7
половиной,5,в,v',7
половиной,6,и,i,7
половиной,7,н,n,7
половиной,8,о,a,7
половиной,9,й,j,7
положение,1,п,p,11
положение,2,о,a,11
положение,3,л,l,11
положение,4,о,a,11
положение,5,ж,zh,11
положение,6,е,e,11
положение,7,н,n',11
положение,8,и,i,11
положение,9,е,ji,11
положении,1,п,p,8
положении,2,о,a,8
положении,3,л,l,8
положении,4,о,a,8
положении,5,ж,zh,8
положении,6,е,e,8
положении,7,н,n',8
положении,8,и,i,8
положении,9,и,i,8
положений,1,п,p,12
положений,2,о,a,12
положений,3,л,l,12
положений,4,о,a,12
положений,5,ж,zh,12
положений,6,е,e,12
положений,7,н,n',12
положений,8,и,i,12
положений,9,й,j,12
положил,1,п,p,9
положил,2,о,a,9
положил,3,л,l,9
положил,4,о,a,9
положил,5,ж,zh,9
положил,6,и,y,9
положил,7,л,l,9
положила,1,п,p,18
положила,2,о,a,18
положила,3,л,l,18
положила,4,о,a,18
положила,5,ж,zh,18
положила,6,и,y,18
положила,7,л,l,18
положила,8,а,a,18
положительные,1,п,p,65
положительные,2,о,a,65
положительные,3,л,l,65
положительные,4,о,a,65
положительные,5,ж,zh,65
положительные,6,и,y,65
положительные,7,т,t',65
положительные,8,е,i,65
положительные,9,л,l',65
положительные,10,ь,-,65
положительные,11,н,n,65
положительные,12,ы,y,65
положительные,13,е,i,65
положительных,1,п,p,8
положительных,2,о,a,8
положительных,3,л,l,8
положительных,4,о,a,8
положительных,5,ж,zh,8
положительных,6,и,y,8
положительных,7,т,t',8
положительных,8,е,i,8
положительных,9,л,l',8
положительных,10,ь,-,8
положительных,11,н,n,8
положительных,12,ы,y,8
положительных,13,х,h,8
полоская,1,п,p,8
полоская,2,о,a,8
полоская,3,л,l,8
полоская,4,о,a,8
полоская,5,с,s,8
полоская,6,к,k,8
полоская,7,а,a,8
полоская,8,я,i,8
полотенце,1,п,p,8
полотенце,2,о,a,8
полотенце,3,л,l,8
полотенце,4,о,a,8
полотенце,5,т,t',8
полотенце,6,е,e,8
полотенце,7,н,n,8
полотенце,8,ц,c,8
полотенце,9,е,y,8
полотенцем,1,п,p,16
полотенцем,2,о,a,16
полотенцем,3,л,l,16
полотенцем,4,о,a,16
полотенцем,5,т,t',16
полотенцем,6,е,e,16
полотенцем,7,н,n,16
полотенцем,8,ц,c,16
полотенцем,9,е,y,16
полотенцем,10,м,m,16
полочках,1,п,p,3
полочках,2,о,o,3
полочках,3,л,l,3
полочках,4,о,a,3
полочках,5,ч,ch,3
полочках,6,к,k,3
полочках,7,а,a,3
полочках,8,х,h,3
полпути,1,п,p,1
полпути,2,о,o,1
полпути,3,л,l,1
полпути,4,п,p,1
полпути,5,у,u,1
полпути,6,т,t',1
полпути,7,и,i,1
полтораста,1,п,p,8
полтораста,2,о,a,8
полтораста,3,л,l,8
полтораста,4,т,t,8
полтораста,5,о,a,8
полтораста,6,р,r,8
полтораста,7,а,a,8
полтораста,8,с,s,8
полтораста,9,т,t,8
полтораста,10,а,a,8
полуженатиков,1,п,p,8
полуженатиков,2,о,a,8
полуженатиков,3,л,l,8
полуженатиков,4,у,u,8
полуженатиков,5,ж,zh,8
полуженатиков,6,е,y,8
полуженатиков,7,н,n,8
полуженатиков,8,а,a,8
полуженатиков,9,т,t',8
полуженатиков,10,и,i,8
полуженатиков,11,к,k,8
полуженатиков,12,о,a,8
полуженатиков,13,в,f,8
полузнакомые,1,п,p,3
полузнакомые,2,о,a,3
полузнакомые,3,л,l,3
полузнакомые,4,у,u,3
полузнакомые,5,з,z,3
полузнакомые,6,н,n,3
полузнакомые,7,а,a,3
полузнакомые,8,к,k,3
полузнакомые,9,о,o,3
полузнакомые,10,м,m,3
полузнакомые,11,ы,y,3
полузнакомые,12,е,ji,3
полуподвале,1,п,p,3
полуподвале,2,о,o,3
полуподвале,3,л,l,3
полуподвале,4,у,u,3
полуподвале,5,п,p,3
полуподвале,6,о,a,3
полуподвале,7,д,d,3
полуподвале,8,в,v,3
полуподвале,9,а,a,3
полуподвале,10,л,l',3
полуподвале,11,е,i,3
полупустой,1,п,p,3
полупустой,2,о,o,3
полупустой,3,л,l,3
полупустой,4,у,u,3
полупустой,5,п,p,3
полупустой,6,у,u,3
полупустой,7,с,s,3
полупустой,8,т,t,3
полупустой,9,о,o,3
полупустой,10,й,j,3
полупустой,1,п,p,3
полупустой,2,о,o,3
полупустой,3,л,l,3
полупустой,4,у,u,3
полупустой,5,п,p,3
полупустой,6,у,u,3
полупустой,7,с,s,3
полупустой,8,т,t,3
полупустой,9,о,o,3
полупустой,10,й,j,3
полутора,1,п,p,8
полутора,2,о,a,8
полутора,3,л,l,8
полутора,4,у,u,8
полутора,5,т,t,8
полутора,6,о,a,8
полутора,7,р,r,8
полутора,8,а,a,8
получает,1,п,p,8
получает,2,о,a,8
получает,3,л,l,8
получает,4,у,u,8
получает,5,ч,ch,8
получает,6,а,a,8
получает,7,е,i,8
получает,8,т,t,8
получается,1,п,p,15
получается,2,о,a,15
получается,3,л,l,15
получается,4,у,u,15
получается,5,ч,ch,15
получается,6,а,a,15
получается,7,е,ji,15
получается,8,т,-,15
получается,9,с,c,15
получается,10,я,a,15
получал,1,п,p,11
получал,2,о,a,11
получал,3,л,l,11
получал,4,у,u,11
получал,5,ч,ch,11
получал,6,а,a,11
получал,7,л,l,11
получали,1,п,p,3
получали,2,о,a,3
получали,3,л,l,3
получали,4,у,u,3
получали,5,ч,ch,3
получали,6,а,a,3
получали,7,л,l',3
получали,8,и,i,3
получалось,1,п,p,3
получалось,2,о,a,3
получалось,3,л,l,3
получалось,4,у,u,3
получалось,5,ч,ch,3
получалось,6,а,a,3
получалось,7,л,l,3
получалось,8,о,a,3
получалось,9,с,s',3
получалось,10,ь,-,3
получат,1,п,p,10
получат,2,о,a,10
получат,3,л,l,10
получат,4,у,u,10
получат,5,ч,ch,10
получат,6,а,i,10
получат,7,т,t,10
получать,1,п,p,17
получать,2,о,a,17
получать,3,л,l,17
получать,4,у,u,17
получать,5,ч,ch,17
получать,6,а,a,17
получать,7,т,t',17
получать,8,ь,-,17
получаю,1,п,p,8
получаю,2,о,a,8
получаю,3,л,l,8
получаю,4,у,u,8
получаю,5,ч,ch,8
получаю,6,а,a,8
получаю,7,ю,ju,8
получают,1,п,p,5
получают,2,о,a,5
получают,3,л,l,5
получают,4,у,u,5
получают,5,ч,ch,5
получают,6,а,a,5
получают,7,ю,ju,5
получают,8,т,t,5
полученные,1,п,p,2
полученные,2,о,a,2
полученные,3,л,l,2
полученные,4,у,u,2
полученные,5,ч,ch,2
полученные,6,е,i,2
полученные,7,н,n,2
полученные,8,н,-,2
полученные,9,ы,y,2
полученные,10,е,ji,2
получил,1,п,p,40
получил,2,о,a,40
получил,3,л,l,40
получил,4,у,u,40
получил,5,ч,ch,40
получил,6,и,i,40
получил,7,л,l,40
получилось,1,п,p,33
получилось,2,о,a,33
получилось,3,л,l,33
получилось,4,у,u,33
получилось,5,ч,ch,33
получилось,6,и,i,33
получилось,7,л,l,33
получилось,8,о,a,33
получилось,9,с,s',33
получилось,10,ь,-,33
получим,1,п,p,4
получим,2,о,a,4
получим,3,л,l,4
получим,4,у,u,4
получим,5,ч,ch,4
получим,6,и,i,4
получим,7,м,m,4
получит,1,п,p,8
получит,2,о,a,8
получит,3,л,l,8
получит,4,у,u,8
получит,5,ч,ch,8
